time_stats.emb.min,time_stats.emb.max,time_stats.emb.mean,time_stats.emb.median,time_stats.emb.std,time_stats.input_layernorm.min,time_stats.input_layernorm.max,time_stats.input_layernorm.mean,time_stats.input_layernorm.median,time_stats.input_layernorm.std,time_stats.attn_pre_proj.min,time_stats.attn_pre_proj.max,time_stats.attn_pre_proj.mean,time_stats.attn_pre_proj.median,time_stats.attn_pre_proj.std,time_stats.attn_rope.min,time_stats.attn_rope.max,time_stats.attn_rope.mean,time_stats.attn_rope.median,time_stats.attn_rope.std,time_stats.attn_post_proj.min,time_stats.attn_post_proj.max,time_stats.attn_post_proj.mean,time_stats.attn_post_proj.median,time_stats.attn_post_proj.std,time_stats.post_attention_layernorm.min,time_stats.post_attention_layernorm.max,time_stats.post_attention_layernorm.mean,time_stats.post_attention_layernorm.median,time_stats.post_attention_layernorm.std,time_stats.mlp_up_proj.min,time_stats.mlp_up_proj.max,time_stats.mlp_up_proj.mean,time_stats.mlp_up_proj.median,time_stats.mlp_up_proj.std,time_stats.mlp_act.min,time_stats.mlp_act.max,time_stats.mlp_act.mean,time_stats.mlp_act.median,time_stats.mlp_act.std,time_stats.mlp_down_proj.min,time_stats.mlp_down_proj.max,time_stats.mlp_down_proj.mean,time_stats.mlp_down_proj.median,time_stats.mlp_down_proj.std,time_stats.add.min,time_stats.add.max,time_stats.add.mean,time_stats.add.median,time_stats.add.std,n_head,n_kv_head,n_embd,n_expanded_embd,vocab_size,use_gated_mlp,num_tokens,num_tensor_parallel_workers
0.006,0.008,0.007904761904761906,0.008,0.00042591770999995997,0.007,0.007,0.007000000000000001,0.007,8.673617379884035e-19,0.065,0.065,0.06499999999999999,0.065,1.3877787807814457e-17,0.005,0.005,0.005000000000000001,0.005,8.673617379884035e-19,0.048,0.048,0.04800000000000001,0.048,6.938893903907228e-18,0.007,0.007,0.007000000000000001,0.007,8.673617379884035e-19,0.294,0.296,0.2949,0.295,0.00043588989435406776,0.034,0.034,0.03400000000000001,0.034,6.938893903907228e-18,0.216,0.217,0.21615,0.216,0.0003570714214271428,0.003,0.003,0.0030000000000000005,0.003,4.336808689942018e-19,12,2,1536,8960,151936,True,280,1
0.006,0.007,0.006952380952380955,0.007,0.00021295885499997996,0.007,0.007,0.007000000000000001,0.007,8.673617379884035e-19,0.065,0.065,0.06499999999999999,0.065,1.3877787807814457e-17,0.005,0.005,0.005000000000000001,0.005,8.673617379884035e-19,0.048,0.048,0.04800000000000001,0.048,6.938893903907228e-18,0.007,0.007,0.007000000000000001,0.007,8.673617379884035e-19,0.294,0.295,0.2942999999999999,0.294,0.00045825756949558437,0.033,0.034,0.033100000000000004,0.033,0.00030000000000000024,0.215,0.216,0.21590000000000004,0.216,0.0003000000000000003,0.003,0.003,0.0030000000000000005,0.003,4.336808689942018e-19,12,2,1536,8960,151936,True,272,1
0.006,0.007,0.006952380952380955,0.007,0.00021295885499997996,0.007,0.007,0.007000000000000001,0.007,8.673617379884035e-19,0.048,0.049,0.04805000000000001,0.048,0.00021794494717703385,0.005,0.005,0.005000000000000001,0.005,8.673617379884035e-19,0.047,0.047,0.04700000000000001,0.047,6.938893903907228e-18,0.007,0.007,0.007000000000000001,0.007,8.673617379884035e-19,0.294,0.295,0.2945499999999999,0.295,0.0004974937185533104,0.032,0.032,0.03200000000000001,0.032,6.938893903907228e-18,0.215,0.216,0.21595,0.216,0.00021794494717703385,0.003,0.003,0.0030000000000000005,0.003,4.336808689942018e-19,12,2,1536,8960,151936,True,264,1
0.006,0.007,0.006952380952380955,0.007,0.00021295885499997996,0.007,0.007,0.007000000000000001,0.007,8.673617379884035e-19,0.048,0.048,0.04800000000000001,0.048,6.938893903907228e-18,0.004,0.005,0.004950000000000001,0.005,0.00021794494717703366,0.033,0.034,0.03305000000000001,0.033,0.00021794494717703385,0.007,0.007,0.007000000000000001,0.007,8.673617379884035e-19,0.251,0.251,0.25100000000000006,0.251,5.551115123125783e-17,0.033,0.034,0.033100000000000004,0.033,0.00030000000000000024,0.17400000000000002,0.17500000000000002,0.1742,0.17400000000000002,0.0004000000000000003,0.003,0.003,0.0030000000000000005,0.003,4.336808689942018e-19,12,2,1536,8960,151936,True,256,1
0.005,0.007,0.006904761904761907,0.007,0.0004259177099999599,0.007,0.007,0.007000000000000001,0.007,8.673617379884035e-19,0.048,0.048,0.04800000000000001,0.048,6.938893903907228e-18,0.004,0.005,0.004900000000000002,0.005,0.00030000000000000003,0.033,0.033,0.03300000000000001,0.033,6.938893903907228e-18,0.007,0.007,0.007000000000000001,0.007,8.673617379884035e-19,0.251,0.251,0.25100000000000006,0.251,5.551115123125783e-17,0.032,0.033,0.032100000000000004,0.032,0.00030000000000000024,0.17400000000000002,0.17500000000000002,0.17485,0.17500000000000002,0.0003570714214271428,0.003,0.003,0.0030000000000000005,0.003,4.336808689942018e-19,12,2,1536,8960,151936,True,248,1
0.005,0.007,0.006904761904761907,0.007,0.0004259177099999599,0.006,0.006,0.006000000000000001,0.006,8.673617379884035e-19,0.048,0.048,0.04800000000000001,0.048,6.938893903907228e-18,0.003,0.004,0.0030500000000000006,0.003,0.0002179449471770337,0.033,0.033,0.03300000000000001,0.033,6.938893903907228e-18,0.006,0.007,0.006900000000000002,0.007,0.00030000000000000003,0.25,0.25,0.25,0.25,0.0,0.029,0.03,0.029050000000000003,0.029,0.00021794494717703315,0.17400000000000002,0.17500000000000002,0.17404999999999998,0.17400000000000002,0.00021794494717703388,0.003,0.003,0.0030000000000000005,0.003,4.336808689942018e-19,12,2,1536,8960,151936,True,240,1
0.005,0.007,0.006904761904761907,0.007,0.0004259177099999599,0.006,0.006,0.006000000000000001,0.006,8.673617379884035e-19,0.048,0.048,0.04800000000000001,0.048,6.938893903907228e-18,0.003,0.003,0.0030000000000000005,0.003,4.336808689942018e-19,0.033,0.033,0.03300000000000001,0.033,6.938893903907228e-18,0.006,0.006,0.006000000000000001,0.006,8.673617379884035e-19,0.249,0.25,0.24964999999999998,0.25,0.00047696960070847325,0.028,0.029,0.028100000000000003,0.028,0.00030000000000000024,0.17400000000000002,0.17400000000000002,0.174,0.17400000000000002,2.7755575615628914e-17,0.003,0.003,0.0030000000000000005,0.003,4.336808689942018e-19,12,2,1536,8960,151936,True,232,1
0.005,0.007,0.006857142857142859,0.007,0.00046656947481584356,0.006,0.006,0.006000000000000001,0.006,8.673617379884035e-19,0.048,0.048,0.04800000000000001,0.048,6.938893903907228e-18,0.003,0.004,0.003150000000000001,0.003,0.0003570714214271425,0.033,0.034,0.033600000000000005,0.034,0.0004898979485566361,0.006,0.006,0.006000000000000001,0.006,8.673617379884035e-19,0.25,0.25,0.25,0.25,0.0,0.027,0.028,0.02715,0.027,0.0003570714214271428,0.17400000000000002,0.17500000000000002,0.17415,0.17400000000000002,0.00035707142142714284,0.003,0.003,0.0030000000000000005,0.003,4.336808689942018e-19,12,2,1536,8960,151936,True,224,1
0.005,0.007,0.006000000000000001,0.006,0.00030860669992418383,0.006,0.006,0.006000000000000001,0.006,8.673617379884035e-19,0.048,0.048,0.04800000000000001,0.048,6.938893903907228e-18,0.003,0.003,0.0030000000000000005,0.003,4.336808689942018e-19,0.033,0.034,0.03305000000000001,0.033,0.00021794494717703385,0.006,0.006,0.006000000000000001,0.006,8.673617379884035e-19,0.249,0.25,0.24914999999999993,0.249,0.00035707142142714273,0.026000000000000002,0.027,0.026850000000000006,0.027,0.0003570714214271416,0.17400000000000002,0.17500000000000002,0.17415,0.17400000000000002,0.00035707142142714284,0.003,0.003,0.0030000000000000005,0.003,4.336808689942018e-19,12,2,1536,8960,151936,True,216,1
0.005,0.007,0.006904761904761907,0.007,0.0004259177099999599,0.006,0.006,0.006000000000000001,0.006,8.673617379884035e-19,0.048,0.048,0.04800000000000001,0.048,6.938893903907228e-18,0.003,0.003,0.0030000000000000005,0.003,4.336808689942018e-19,0.029,0.03,0.029800000000000004,0.03,0.00039999999999999893,0.006,0.006,0.006000000000000001,0.006,8.673617379884035e-19,0.249,0.25,0.24985,0.25,0.0003570714214271428,0.025,0.026000000000000002,0.025700000000000008,0.026000000000000002,0.0004582575694955844,0.126,0.126,0.12599999999999997,0.126,2.7755575615628914e-17,0.003,0.003,0.0030000000000000005,0.003,4.336808689942018e-19,12,2,1536,8960,151936,True,208,1
0.004,0.007,0.0065714285714285735,0.007,0.0007284313590846836,0.006,0.006,0.006000000000000001,0.006,8.673617379884035e-19,0.048,0.049,0.04895000000000001,0.049,0.00021794494717703385,0.003,0.003,0.0030000000000000005,0.003,4.336808689942018e-19,0.029,0.03,0.029850000000000005,0.03,0.0003570714214271416,0.006,0.006,0.006000000000000001,0.006,8.673617379884035e-19,0.249,0.25,0.24995000000000003,0.25,0.00021794494717703388,0.025,0.025,0.025000000000000005,0.025,3.469446951953614e-18,0.125,0.126,0.12569999999999998,0.126,0.0004582575694955844,0.003,0.003,0.0030000000000000005,0.003,4.336808689942018e-19,12,2,1536,8960,151936,True,200,1
0.004,0.007,0.006285714285714288,0.006,0.0006998542122237652,0.006,0.006,0.006000000000000001,0.006,8.673617379884035e-19,0.048,0.049,0.04810000000000001,0.048,0.0003000000000000003,0.003,0.003,0.0030000000000000005,0.003,4.336808689942018e-19,0.028,0.029,0.028950000000000004,0.029,0.00021794494717703385,0.006,0.006,0.006000000000000001,0.006,8.673617379884035e-19,0.248,0.249,0.24835000000000002,0.248,0.00047696960070847325,0.024,0.025,0.024650000000000005,0.025,0.0004769696007084733,0.126,0.126,0.12599999999999997,0.126,2.7755575615628914e-17,0.003,0.003,0.0030000000000000005,0.003,4.336808689942018e-19,12,2,1536,8960,151936,True,192,1
0.004,0.006,0.005904761904761906,0.006,0.00042591770999995997,0.005,0.006,0.00525,0.005,0.00043301270189221935,0.048,0.049,0.04875000000000001,0.049,0.0004330127018922197,0.003,0.003,0.0030000000000000005,0.003,4.336808689942018e-19,0.029,0.029,0.029000000000000005,0.029,3.469446951953614e-18,0.006,0.006,0.006000000000000001,0.006,8.673617379884035e-19,0.202,0.20400000000000001,0.2032,0.203,0.0006000000000000005,0.023,0.023,0.023000000000000003,0.023,3.469446951953614e-18,0.125,0.126,0.12594999999999998,0.126,0.00021794494717703385,0.003,0.003,0.0030000000000000005,0.003,4.336808689942018e-19,12,2,1536,8960,151936,True,184,1
0.004,0.006,0.005904761904761906,0.006,0.00042591770999995997,0.005,0.006,0.00525,0.005,0.00043301270189221935,0.048,0.049,0.04875000000000001,0.049,0.0004330127018922197,0.003,0.003,0.0030000000000000005,0.003,4.336808689942018e-19,0.029,0.029,0.029000000000000005,0.029,3.469446951953614e-18,0.005,0.006,0.005850000000000001,0.006,0.0003570714214271425,0.201,0.20400000000000001,0.20244999999999996,0.202,0.0006689544080129832,0.022,0.022,0.022000000000000002,0.022,3.469446951953614e-18,0.126,0.126,0.12599999999999997,0.126,2.7755575615628914e-17,0.002,0.003,0.0026000000000000007,0.003,0.0004898979485566356,12,2,1536,8960,151936,True,176,1
0.004,0.006,0.005238095238095239,0.005,0.0005259695722470124,0.005,0.005,0.005000000000000001,0.005,8.673617379884035e-19,0.048,0.048,0.04800000000000001,0.048,6.938893903907228e-18,0.003,0.003,0.0030000000000000005,0.003,4.336808689942018e-19,0.019,0.019,0.019000000000000003,0.019,3.469446951953614e-18,0.005,0.006,0.005450000000000001,0.005,0.0004974937185533101,0.201,0.202,0.20175,0.202,0.00043301270189221973,0.021,0.022,0.021750000000000002,0.022,0.0004330127018922182,0.091,0.092,0.09185000000000001,0.092,0.00035707142142714284,0.003,0.003,0.0030000000000000005,0.003,4.336808689942018e-19,12,2,1536,8960,151936,True,168,1
0.004,0.005,0.004952380952380954,0.005,0.00021295885499997998,0.005,0.005,0.005000000000000001,0.005,8.673617379884035e-19,0.048,0.048,0.04800000000000001,0.048,6.938893903907228e-18,0.003,0.003,0.0030000000000000005,0.003,4.336808689942018e-19,0.019,0.02,0.019150000000000004,0.019,0.00035707142142714284,0.005,0.005,0.005000000000000001,0.005,8.673617379884035e-19,0.201,0.202,0.20165000000000002,0.202,0.0004769696007084732,0.017,0.018000000000000002,0.017100000000000004,0.017,0.00030000000000000024,0.09,0.091,0.09085,0.091,0.00035707142142714284,0.003,0.003,0.0030000000000000005,0.003,4.336808689942018e-19,12,2,1536,8960,151936,True,160,1
0.004,0.005,0.004952380952380954,0.005,0.00021295885499997998,0.004,0.005,0.004200000000000001,0.004,0.0004,0.048,0.048,0.04800000000000001,0.048,6.938893903907228e-18,0.003,0.003,0.0030000000000000005,0.003,4.336808689942018e-19,0.019,0.019,0.019000000000000003,0.019,3.469446951953614e-18,0.004,0.005,0.004250000000000001,0.004,0.00043301270189221935,0.198,0.199,0.19885,0.199,0.0003570714214271428,0.016,0.017,0.016100000000000003,0.016,0.00030000000000000024,0.09,0.091,0.09045,0.09,0.0004974937185533104,0.002,0.003,0.0026500000000000004,0.003,0.0004769696007084729,12,2,1536,8960,151936,True,152,1
0.004,0.005,0.004952380952380954,0.005,0.00021295885499997998,0.004,0.005,0.004050000000000001,0.004,0.0002179449471770337,0.048,0.048,0.04800000000000001,0.048,6.938893903907228e-18,0.003,0.003,0.0030000000000000005,0.003,4.336808689942018e-19,0.019,0.019,0.019000000000000003,0.019,3.469446951953614e-18,0.004,0.004,0.004000000000000001,0.004,8.673617379884035e-19,0.198,0.199,0.19829999999999998,0.198,0.0004582575694955844,0.016,0.016,0.016000000000000004,0.016,3.469446951953614e-18,0.09,0.091,0.09020000000000002,0.09,0.0004000000000000003,0.002,0.003,0.002450000000000001,0.002,0.0004974937185533101,12,2,1536,8960,151936,True,144,1
0.004,0.005,0.004952380952380954,0.005,0.00021295885499997998,0.004,0.004,0.004000000000000001,0.004,8.673617379884035e-19,0.048,0.048,0.04800000000000001,0.048,6.938893903907228e-18,0.003,0.003,0.0030000000000000005,0.003,4.336808689942018e-19,0.019,0.019,0.019000000000000003,0.019,3.469446951953614e-18,0.004,0.004,0.004000000000000001,0.004,8.673617379884035e-19,0.2,0.201,0.2003,0.2,0.0004582575694955844,0.015,0.015,0.015000000000000003,0.015,3.469446951953614e-18,0.09,0.09,0.09000000000000001,0.09,1.3877787807814457e-17,0.002,0.003,0.0023500000000000005,0.002,0.00047696960070847287,12,2,1536,8960,151936,True,136,1
0.004,0.005,0.004809523809523811,0.005,0.000392676726249301,0.004,0.004,0.004000000000000001,0.004,8.673617379884035e-19,0.02,0.02,0.020000000000000004,0.02,3.469446951953614e-18,0.003,0.003,0.0030000000000000005,0.003,4.336808689942018e-19,0.019,0.019,0.019000000000000003,0.019,3.469446951953614e-18,0.004,0.005,0.004300000000000001,0.004,0.0004582575694955841,0.145,0.149,0.14664999999999997,0.147,0.0008529361054615998,0.014,0.014,0.014000000000000002,0.014,1.734723475976807e-18,0.09,0.09,0.09000000000000001,0.09,1.3877787807814457e-17,0.002,0.003,0.002300000000000001,0.002,0.00045825756949558405,12,2,1536,8960,151936,True,128,1
0.003,0.005,0.0049047619047619066,0.005,0.0004259177099999599,0.004,0.004,0.004000000000000001,0.004,8.673617379884035e-19,0.021,0.021,0.021000000000000005,0.021,3.469446951953614e-18,0.003,0.003,0.0030000000000000005,0.003,4.336808689942018e-19,0.019,0.02,0.019200000000000002,0.019,0.00040000000000000034,0.004,0.004,0.004000000000000001,0.004,8.673617379884035e-19,0.145,0.15,0.14634999999999998,0.146,0.0011947803145348531,0.013000000000000001,0.014,0.013050000000000003,0.013000000000000001,0.00021794494717703353,0.085,0.08700000000000001,0.08610000000000002,0.08600000000000001,0.0005385164807134509,0.002,0.002,0.0020000000000000005,0.002,4.336808689942018e-19,12,2,1536,8960,151936,True,120,1
0.003,0.005,0.0049047619047619066,0.005,0.0004259177099999599,0.004,0.004,0.004000000000000001,0.004,8.673617379884035e-19,0.021,0.021,0.021000000000000005,0.021,3.469446951953614e-18,0.003,0.003,0.0030000000000000005,0.003,4.336808689942018e-19,0.019,0.02,0.019200000000000002,0.019,0.00040000000000000034,0.004,0.004,0.004000000000000001,0.004,8.673617379884035e-19,0.145,0.148,0.14659999999999998,0.146,0.0008602325267042634,0.013000000000000001,0.013000000000000001,0.013000000000000003,0.013000000000000001,1.734723475976807e-18,0.084,0.08700000000000001,0.08555,0.08600000000000001,0.0007399324293474377,0.002,0.002,0.0020000000000000005,0.002,4.336808689942018e-19,12,2,1536,8960,151936,True,112,1
0.003,0.005,0.004000000000000001,0.004,0.00030860669992418383,0.004,0.004,0.004000000000000001,0.004,8.673617379884035e-19,0.021,0.021,0.021000000000000005,0.021,3.469446951953614e-18,0.002,0.003,0.0028500000000000005,0.003,0.0003570714214271425,0.019,0.02,0.019200000000000002,0.019,0.00040000000000000034,0.004,0.004,0.004000000000000001,0.004,8.673617379884035e-19,0.147,0.15,0.148,0.148,0.0008366600265340764,0.012,0.013000000000000001,0.012300000000000002,0.012,0.0004582575694955844,0.084,0.08700000000000001,0.08530000000000001,0.085,0.0006403124237432854,0.002,0.002,0.0020000000000000005,0.002,4.336808689942018e-19,12,2,1536,8960,151936,True,104,1
0.003,0.004,0.003952380952380953,0.004,0.00021295885499997998,0.004,0.004,0.004000000000000001,0.004,8.673617379884035e-19,0.02,0.02,0.020000000000000004,0.02,3.469446951953614e-18,0.003,0.003,0.0030000000000000005,0.003,4.336808689942018e-19,0.019,0.019,0.019000000000000003,0.019,3.469446951953614e-18,0.004,0.004,0.004000000000000001,0.004,8.673617379884035e-19,0.146,0.148,0.14674999999999996,0.147,0.0007664854858377951,0.012,0.012,0.012000000000000002,0.012,1.734723475976807e-18,0.084,0.08600000000000001,0.08515000000000002,0.085,0.0006538348415311016,0.002,0.002,0.0020000000000000005,0.002,4.336808689942018e-19,12,2,1536,8960,151936,True,96,1
0.003,0.004,0.003952380952380953,0.004,0.00021295885499997998,0.004,0.004,0.004000000000000001,0.004,8.673617379884035e-19,0.02,0.02,0.020000000000000004,0.02,3.469446951953614e-18,0.002,0.003,0.0024500000000000004,0.002,0.0004974937185533101,0.018000000000000002,0.019,0.018850000000000006,0.019,0.0003570714214271416,0.004,0.004,0.004000000000000001,0.004,8.673617379884035e-19,0.145,0.146,0.1454,0.145,0.0004898979485566361,0.012,0.012,0.012000000000000002,0.012,1.734723475976807e-18,0.083,0.08600000000000001,0.08385000000000001,0.084,0.0007921489758877436,0.002,0.002,0.0020000000000000005,0.002,4.336808689942018e-19,12,2,1536,8960,151936,True,88,1
0.003,0.004,0.0033333333333333344,0.003,0.0004714045207910317,0.003,0.003,0.0030000000000000005,0.003,4.336808689942018e-19,0.02,0.02,0.020000000000000004,0.02,3.469446951953614e-18,0.002,0.002,0.0020000000000000005,0.002,4.336808689942018e-19,0.018000000000000002,0.019,0.018950000000000005,0.019,0.0002179449471770331,0.003,0.003,0.0030000000000000005,0.003,4.336808689942018e-19,0.14400000000000002,0.146,0.14455,0.14450000000000002,0.0005894913061275675,0.007,0.007,0.007000000000000001,0.007,8.673617379884035e-19,0.082,0.084,0.08320000000000002,0.083,0.0006782329983125274,0.002,0.002,0.0020000000000000005,0.002,4.336808689942018e-19,12,2,1536,8960,151936,True,80,1
0.003,0.004,0.003142857142857144,0.003,0.00034992710611188256,0.003,0.003,0.0030000000000000005,0.003,4.336808689942018e-19,0.02,0.02,0.020000000000000004,0.02,3.469446951953614e-18,0.002,0.003,0.0021000000000000003,0.002,0.00030000000000000003,0.018000000000000002,0.019,0.018500000000000006,0.018500000000000003,0.0004999999999999987,0.003,0.003,0.0030000000000000005,0.003,4.336808689942018e-19,0.14200000000000002,0.14400000000000002,0.14304999999999998,0.14300000000000002,0.0003840572873934307,0.007,0.007,0.007000000000000001,0.007,8.673617379884035e-19,0.077,0.078,0.0775,0.0775,0.0005000000000000004,0.002,0.002,0.0020000000000000005,0.002,4.336808689942018e-19,12,2,1536,8960,151936,True,72,1
0.003,0.004,0.003095238095238096,0.003,0.0002935435239509036,0.003,0.003,0.0030000000000000005,0.003,4.336808689942018e-19,0.017,0.017,0.017000000000000005,0.017,3.469446951953614e-18,0.002,0.002,0.0020000000000000005,0.002,4.336808689942018e-19,0.018000000000000002,0.019,0.018050000000000004,0.018000000000000002,0.00021794494717703315,0.003,0.003,0.0030000000000000005,0.003,4.336808689942018e-19,0.131,0.139,0.13440000000000002,0.134,0.0021071307505705498,0.005,0.006,0.005700000000000001,0.006,0.00045825756949558394,0.073,0.075,0.0742,0.074,0.0005099019513592789,0.002,0.002,0.0020000000000000005,0.002,4.336808689942018e-19,12,2,1536,8960,151936,True,64,1
0.003,0.003,0.0030000000000000005,0.003,4.336808689942018e-19,0.003,0.003,0.0030000000000000005,0.003,4.336808689942018e-19,0.02,0.02,0.020000000000000004,0.02,3.469446951953614e-18,0.002,0.003,0.0023500000000000005,0.002,0.0004769696007084729,0.018000000000000002,0.018000000000000002,0.018000000000000006,0.018000000000000002,3.469446951953614e-18,0.003,0.003,0.0030000000000000005,0.003,4.336808689942018e-19,0.13,0.135,0.13195,0.132,0.0012835497652993447,0.005,0.005,0.005000000000000001,0.005,8.673617379884035e-19,0.077,0.078,0.07759999999999999,0.078,0.0004898979485566361,0.002,0.002,0.0020000000000000005,0.002,4.336808689942018e-19,12,2,1536,8960,151936,True,56,1
0.002,0.003,0.002952380952380953,0.003,0.00021295885499997998,0.003,0.003,0.0030000000000000005,0.003,4.336808689942018e-19,0.02,0.02,0.020000000000000004,0.02,3.469446951953614e-18,0.002,0.003,0.0022000000000000006,0.002,0.0004,0.016,0.017,0.016750000000000004,0.017,0.0004330127018922198,0.003,0.003,0.0030000000000000005,0.003,4.336808689942018e-19,0.129,0.134,0.13125000000000003,0.131,0.0011346805717910226,0.004,0.005,0.004900000000000002,0.005,0.00030000000000000003,0.075,0.077,0.0758,0.076,0.000509901951359279,0.002,0.002,0.0020000000000000005,0.002,4.336808689942018e-19,12,2,1536,8960,151936,True,48,1
0.002,0.003,0.002952380952380953,0.003,0.00021295885499997998,0.003,0.003,0.0030000000000000005,0.003,4.336808689942018e-19,0.02,0.02,0.020000000000000004,0.02,3.469446951953614e-18,0.002,0.002,0.0020000000000000005,0.002,4.336808689942018e-19,0.015,0.016,0.015050000000000003,0.015,0.00021794494717703385,0.003,0.003,0.0030000000000000005,0.003,4.336808689942018e-19,0.129,0.132,0.13055,0.13,0.0008645808232895299,0.004,0.005,0.004900000000000002,0.005,0.00030000000000000003,0.07,0.07100000000000001,0.07075000000000001,0.07100000000000001,0.0004330127018922198,0.002,0.002,0.0020000000000000005,0.002,4.336808689942018e-19,12,2,1536,8960,151936,True,40,1
0.002,0.003,0.0028571428571428576,0.003,0.00034992710611188256,0.003,0.003,0.0030000000000000005,0.003,4.336808689942018e-19,0.016,0.016,0.016000000000000004,0.016,3.469446951953614e-18,0.002,0.002,0.0020000000000000005,0.002,4.336808689942018e-19,0.016,0.016,0.016000000000000004,0.016,3.469446951953614e-18,0.003,0.003,0.0030000000000000005,0.003,4.336808689942018e-19,0.13,0.132,0.13085000000000005,0.131,0.00047696960070847325,0.004,0.005,0.004550000000000001,0.005,0.00049749371855331,0.067,0.068,0.06765000000000002,0.068,0.00047696960070847325,0.002,0.002,0.0020000000000000005,0.002,4.336808689942018e-19,12,2,1536,8960,151936,True,32,1
0.002,0.003,0.002952380952380953,0.003,0.00021295885499997998,0.002,0.003,0.0021000000000000003,0.002,0.00030000000000000003,0.015,0.016,0.015450000000000002,0.015,0.0004974937185533104,0.002,0.003,0.0021000000000000003,0.002,0.00030000000000000003,0.014,0.015,0.014050000000000002,0.014,0.00021794494717703353,0.002,0.003,0.0023500000000000005,0.002,0.0004769696007084728,0.13,0.133,0.13135000000000002,0.1315,0.0009630680142129119,0.004,0.005,0.004450000000000001,0.004,0.0004974937185533101,0.068,0.07,0.0695,0.07,0.0005916079783099621,0.001,0.002,0.0019500000000000003,0.002,0.0002179449471770337,12,2,1536,8960,151936,True,24,1
0.007,0.012,0.010857142857142859,0.011,0.0008883218145798869,0.002,0.002,0.0020000000000000005,0.002,4.336808689942018e-19,0.02,0.02,0.020000000000000004,0.02,3.469446951953614e-18,0.002,0.002,0.0020000000000000005,0.002,4.336808689942018e-19,0.013000000000000001,0.013000000000000001,0.013000000000000003,0.013000000000000001,1.734723475976807e-18,0.002,0.002,0.0020000000000000005,0.002,4.336808689942018e-19,0.124,0.125,0.12475,0.125,0.0004330127018922198,0.006,0.007,0.0062000000000000015,0.006,0.0004,0.063,0.064,0.06344999999999999,0.063,0.0004974937185533104,0.001,0.002,0.0017000000000000006,0.002,0.00045825756949558405,12,2,1536,8960,151936,True,16,1
0.004,0.006,0.005904761904761906,0.006,0.00042591770999995997,0.002,0.003,0.0020500000000000006,0.002,0.0002179449471770337,0.02,0.02,0.020000000000000004,0.02,3.469446951953614e-18,0.002,0.002,0.0020000000000000005,0.002,4.336808689942018e-19,0.013000000000000001,0.013000000000000001,0.013000000000000003,0.013000000000000001,1.734723475976807e-18,0.002,0.003,0.0021000000000000003,0.002,0.00030000000000000003,0.123,0.124,0.12345000000000003,0.123,0.0004974937185533104,0.006,0.006,0.006000000000000001,0.006,8.673617379884035e-19,0.064,0.066,0.06470000000000001,0.065,0.0005567764362830027,0.001,0.002,0.0011500000000000004,0.001,0.0003570714214271425,12,2,1536,8960,151936,True,8,1
0.003,0.004,0.003952380952380953,0.004,0.00021295885499997998,0.002,0.002,0.0020000000000000005,0.002,4.336808689942018e-19,0.02,0.02,0.020000000000000004,0.02,3.469446951953614e-18,0.002,0.002,0.0020000000000000005,0.002,4.336808689942018e-19,0.013000000000000001,0.013000000000000001,0.013000000000000003,0.013000000000000001,1.734723475976807e-18,0.002,0.003,0.0021000000000000003,0.002,0.00030000000000000003,0.122,0.123,0.12290000000000001,0.123,0.00030000000000000024,0.006,0.006,0.006000000000000001,0.006,8.673617379884035e-19,0.065,0.067,0.06570000000000001,0.066,0.0006403124237432854,0.001,0.001,0.0010000000000000002,0.001,2.168404344971009e-19,12,2,1536,8960,151936,True,4,1
0.002,0.003,0.002952380952380953,0.003,0.00021295885499997998,0.002,0.002,0.0020000000000000005,0.002,4.336808689942018e-19,0.02,0.02,0.020000000000000004,0.02,3.469446951953614e-18,0.002,0.002,0.0020000000000000005,0.002,4.336808689942018e-19,0.013000000000000001,0.013000000000000001,0.013000000000000003,0.013000000000000001,1.734723475976807e-18,0.002,0.002,0.0020000000000000005,0.002,4.336808689942018e-19,0.122,0.123,0.1222,0.122,0.0004000000000000003,0.006,0.006,0.006000000000000001,0.006,8.673617379884035e-19,0.064,0.066,0.06505,0.065,0.0004974937185533105,0.001,0.001,0.0010000000000000002,0.001,2.168404344971009e-19,12,2,1536,8960,151936,True,2,1
0.002,0.002,0.0020000000000000005,0.002,4.336808689942018e-19,0.002,0.002,0.0020000000000000005,0.002,4.336808689942018e-19,0.016,0.017,0.016900000000000005,0.017,0.0003000000000000003,0.002,0.002,0.0020000000000000005,0.002,4.336808689942018e-19,0.012,0.013000000000000001,0.012050000000000002,0.012,0.0002179449471770339,0.002,0.002,0.0020000000000000005,0.002,4.336808689942018e-19,0.116,0.117,0.11640000000000002,0.116,0.0004898979485566361,0.006,0.006,0.006000000000000001,0.006,8.673617379884035e-19,0.065,0.067,0.06565000000000001,0.066,0.0005722761571129803,0.001,0.001,0.0010000000000000002,0.001,2.168404344971009e-19,12,2,1536,8960,151936,True,1,1
